gene_id,gene_name,between_tissue_gini,median_within_tissue_gini,median_within_tissue_cv,mean_global_tpm
ENSG00000181472.5,ZBTB2,0.2924899546998288,0.1768133479118926,0.3270151913166046,12.067129
ENSG00000091831.25,ESR1,0.8294344943603044,0.3365384345499758,0.6503310203552246,3.2258139
ENSG00000112592.15,TBP,0.2698058587119624,0.1375984219204825,0.2430415898561477,16.31007
ENSG00000164853.9,UNCX,0.95098995723441,0.4949243731363197,0.9723475575447084,1.3478607
ENSG00000198517.10,MAFK,0.3605366916040301,0.2334460377712587,0.4399254024028778,53.8431
ENSG00000164916.11,FOXK1,0.2426440993548801,0.1897741143917579,0.3648593425750732,11.427764
ENSG00000146587.18,RBAK,0.2355895509705548,0.1606046808638316,0.2894238829612732,7.756516
ENSG00000236609.4,ZNF853,0.3383827106405941,0.2107480097899485,0.3845169246196747,12.801943
ENSG00000205903.7,ZNF316,0.2550583380242086,0.1711375413336983,0.310336172580719,22.425716
ENSG00000164631.19,ZNF12,0.27038151416375,0.1611700802901007,0.2894533574581146,14.363329
ENSG00000006468.15,ETV1,0.683117953833948,0.3123383996067103,0.6218990683555603,8.84584
ENSG00000106511.6,MEOX2,0.7033758735804281,0.3914137745970175,0.795769453048706,20.994804
ENSG00000106546.14,AHR,0.5020505922418439,0.2629153763593035,0.5012505650520325,22.637978
ENSG00000122691.13,TWIST1,0.6746201315877252,0.3385163230289493,0.6793138980865479,15.156316
ENSG00000146618.3,FERD3L,0.6097159012049235,0.8355036888681648,2.23854398727417,0.034046035
ENSG00000164651.18,SP8,0.855629847643362,0.5197824437072143,1.0086400508880615,0.30272847
ENSG00000105866.15,SP4,0.3000280636783871,0.222098912035675,0.3960747122764587,3.980103
ENSG00000050344.9,NFE2L3,0.3733556811095667,0.2442697867332549,0.45134037733078,5.4634037
ENSG00000105991.10,HOXA1,0.5815545185507666,0.2845771243654328,0.5482051372528076,0.8688274
ENSG00000105996.7,HOXA2,0.590416736769615,0.2680378410994175,0.5144054293632507,2.923482
ENSG00000105997.23,HOXA3,0.5944471367761877,0.2413082758390269,0.4496327936649322,4.8744135
ENSG00000197576.15,HOXA4,0.6180278194826951,0.2844941927918525,0.5278462767601013,9.065267
ENSG00000106004.5,HOXA5,0.6793021464227134,0.3180943772090375,0.6336240172386169,13.349033
ENSG00000106006.6,HOXA6,0.693181768945838,0.330678611134229,0.6447709202766418,2.323093
ENSG00000122592.8,HOXA7,0.6259053572242217,0.2780408313522503,0.5118585228919983,2.8773458
ENSG00000078399.19,HOXA9,0.6995558590315364,0.26736396017019,0.5465272665023804,8.530642
ENSG00000253293.6,HOXA10,0.7817247633932958,0.2716840524908589,0.5073857307434082,4.8916397
ENSG00000005073.6,HOXA11,0.8630147863863427,0.3865235880894881,0.7230347990989685,7.152701
ENSG00000106031.9,HOXA13,0.8878543863201056,0.3413286903305359,0.6391241550445557,1.9225048
ENSG00000106038.13,EVX1,0.8675844304950274,0.5554420764255733,1.214186191558838,0.34110206
ENSG00000153814.13,JAZF1,0.3934853487036709,0.2442155659331078,0.4563538432121277,18.631786
ENSG00000146592.17,CREB5,0.385284346639593,0.3865408337465054,0.80055171251297,6.567089
ENSG00000164600.7,NEUROD6,0.9016473812837886,0.5738964784207727,1.156690001487732,2.523517
ENSG00000164532.11,TBX20,0.9261401885914838,0.5343224392900456,1.0056722164154053,0.91861314
ENSG00000106536.21,POU6F2,0.6455093572967046,0.3759254382363687,0.7846928238868713,0.22096914
ENSG00000106571.15,GLI3,0.5017249891007606,0.2406836116084632,0.4397130310535431,4.9483047
ENSG00000106624.11,AEBP1,0.6532399579355092,0.3336206396596499,0.6846027374267578,291.9174
ENSG00000146676.10,PURB,0.2475130821821499,0.1565134138210383,0.2871585190296173,18.365728
ENSG00000185811.21,IKZF1,0.6883007418650792,0.3796709855442562,0.803026020526886,5.262165
ENSG00000178665.16,ZNF713,0.3239832705663313,0.254275574688857,0.5949091911315918,1.2481848
ENSG00000185177.14,ZNF479,0.9617327712086928,0.2468350442721957,0.4411644637584686,0.09144882
ENSG00000182111.9,ZNF716,0.8162068827479075,0.2472728744098042,0.4491474330425262,0.013497983
ENSG00000214652.7,ZNF727,0.3772224404034029,0.3053020588523497,0.577485203742981,1.8691093
ENSG00000223614.6,ZNF735,0.7455283093078506,0.3559477560454254,0.6593891382217407,0.0069079795
ENSG00000197123.9,ZNF679,0.941761987578204,0.3244744604815694,0.5850750207901001,0.055720873
ENSG00000234444.10,ZNF736,0.3165092314659224,0.2146251034679548,0.3944735527038574,4.2119107
ENSG00000173041.12,ZNF680,0.2332335697392169,0.2173885673159298,0.4011473655700683,5.323411
ENSG00000196247.13,ZNF107,0.4708971933333915,0.2518215914750463,0.4776922166347503,3.5844417
ENSG00000197008.10,ZNF138,0.2270608771285096,0.2105743943284461,0.3833551108837127,5.51912
ENSG00000198039.12,ZNF273,0.5379669206459319,0.2958437160262628,0.561813473701477,8.15062
ENSG00000152926.17,ZNF117,0.3998893199174922,0.2762222595794675,0.5163188576698303,10.348417
ENSG00000146757.14,ZNF92,0.3026424749473286,0.2065813359076824,0.3866362571716308,4.626486
ENSG00000009950.16,MLXIPL,0.6833827986371344,0.4067044627761197,0.8589767813682556,32.93615
ENSG00000006704.11,GTF2IRD1,0.3842302094705829,0.2311460161814578,0.4411516487598419,12.22341
ENSG00000263001.8,GTF2I,0.2662712998847285,0.2310679652589578,0.4139584302902221,9.666751
ENSG00000196275.16,GTF2IRD2,0.3694142004620301,0.2445047432521821,0.4681815207004547,2.896243
ENSG00000174428.19,GTF2IRD2B,0.3616377306435606,0.1924971222047881,0.3679827451705932,5.325674
ENSG00000135164.19,DMTF1,0.2869050171239914,0.1855107004491731,0.3488389849662781,47.352184
ENSG00000182348.7,ZNF804B,0.8983846649210537,0.5276702059170824,1.053347110748291,0.21928583
ENSG00000127989.14,MTERF1,0.2426430240717696,0.1911895735746462,0.342336505651474,3.548706
ENSG00000006377.11,DLX6,0.7210463439250285,0.5148798483016983,1.025922417640686,0.63810194
ENSG00000105880.7,DLX5,0.6815123324492447,0.4557488575274487,0.9043448567390442,4.0361185
ENSG00000180535.4,BHLHA15,0.8965984815431052,0.4926843108156082,1.0737770795822144,10.286875
ENSG00000198556.14,ZNF789,0.3116641985306624,0.2071314879712785,0.3762184679508209,6.6631627
ENSG00000160908.15,ZNF394,0.2904693934657734,0.1331747120494929,0.2387621849775314,8.38955
ENSG00000196652.12,ZKSCAN5,0.2364128895686873,0.1574956534528944,0.2796016037464142,5.9134493
ENSG00000197343.11,ZNF655,0.246539665535921,0.1596174082834628,0.2881925404071808,33.291866
ENSG00000197037.11,ZSCAN25,0.2898184926690005,0.1502142804600388,0.2753423750400543,8.202423
ENSG00000106261.17,ZKSCAN1,0.2236496211497972,0.1902356230447388,0.3549239039421081,25.031286
ENSG00000166529.16,ZSCAN21,0.2411454932448745,0.1688588735159202,0.3053435385227203,8.685891
ENSG00000166526.19,ZNF3,0.2541623852870021,0.1376338288225968,0.2510938942432403,18.535534
ENSG00000257923.12,CUX1,0.3104982252379742,0.1614627106743218,0.2993924915790558,16.499016
ENSG00000230257.8,NFE4,0.83235906387707,0.4474661403391133,0.8933365345001221,0.7962026
ENSG00000105856.14,HBP1,0.322147612572722,0.2113741926683861,0.3890860378742218,29.183136
ENSG00000177683.14,THAP5,0.2027792210629127,0.196029157051893,0.3600505590438843,10.687939
ENSG00000198839.10,ZNF277,0.2459725674344361,0.19861394008673,0.3625317811965942,6.3992696
ENSG00000128573.28,FOXP2,0.5402880877584072,0.3322216667693241,0.6465997099876404,2.2358904
ENSG00000105967.16,TFEC,0.5719160938207984,0.4434104095536491,0.9747856855392456,1.6414104
ENSG00000128610.12,FEZF1,0.8793212438189167,0.4193471628801933,0.8210641145706177,0.5629319
ENSG00000048405.11,ZNF800,0.3077036229193464,0.1491613575750144,0.2801347076892853,8.887095
ENSG00000106331.19,PAX4,0.9024060182152908,0.4816643008782621,0.9462348222732544,0.049402468
ENSG00000128604.21,IRF5,0.5744683632940502,0.3100441510957462,0.5895219445228577,9.3311615
ENSG00000106459.15,NRF1,0.2428822805159636,0.1322769348894016,0.233984500169754,11.798725
ENSG00000266265.4,KLF14,0.7083040653106893,0.4111746048507508,0.7942443490028381,0.40007687
ENSG00000106554.13,CHCHD3,0.276465157660221,0.1712391551750129,0.3020379245281219,28.232084
ENSG00000182158.16,CREB3L2,0.4567627721251843,0.2040729450731619,0.3844378292560577,28.313854
ENSG00000106410.15,NOBOX,0.8836781417364619,0.605003525251353,2.5308585166931152,0.026308743
ENSG00000197362.15,ZNF786,0.2627425595333609,0.2114245482847536,0.3789615035057068,4.8901305
ENSG00000204947.9,ZNF425,0.2701379825735135,0.2337990084471274,0.4203735291957855,2.506501
ENSG00000197024.9,ZNF398,0.2690430965194482,0.16237522036243,0.2875622808933258,6.718116
ENSG00000170265.13,ZNF282,0.2625527142671359,0.1436082819788377,0.2553900778293609,21.660484
ENSG00000170260.9,ZNF212,0.2864284995676429,0.1578137508694231,0.2860605120658874,11.742247
ENSG00000204946.10,ZNF783,0.3075937442127645,0.184170343795398,0.343196839094162,14.447966
ENSG00000196453.8,ZNF777,0.2218165622999546,0.1547390100681953,0.2828095257282257,14.414832
ENSG00000181220.18,ZNF746,0.2701167200140052,0.1455330494720805,0.262224406003952,7.947527
ENSG00000181444.13,ZNF467,0.4327024503138218,0.26019830214557,0.4764297008514404,15.662084
ENSG00000214022.12,REPIN1,0.2054595220433361,0.150447362713348,0.2698106467723846,56.174896
ENSG00000196456.13,ZNF775,0.2855657109700452,0.1927640006438007,0.3445085287094116,7.5666733
ENSG00000164900.5,GBX1,0.9062637689480392,0.568985764811576,1.375619649887085,0.56280214
ENSG00000164778.4,EN2,0.9204897604220688,0.4751450035106256,1.1024510860443115,2.28647
ENSG00000130675.15,MNX1,0.8605003685175648,0.437583245465262,0.8688522577285767,0.57530975
ENSG00000172748.14,ZNF596,0.3476876957648809,0.2436302933730856,0.4496992528438568,3.3666024
ENSG00000215372.6,ZNF705G,0.9207613458783231,0.3872975933940011,0.7224840521812439,0.03930435
ENSG00000215356.4,ZNF705B,0.962443193167106,0.6563250354242084,1.381317138671875,0.019426042
ENSG00000171056.8,SOX7,0.548596362934431,0.3281165193034993,0.6835440397262573,14.719184
ENSG00000136574.19,GATA4,0.884994838855901,0.6807012732604923,2.039981842041016,7.318413
ENSG00000215343.8,ZNF705D,0.8924362223498922,0.4813168122249218,1.0203471183776855,0.0033019437
ENSG00000179388.9,EGR3,0.5090429539530213,0.5561650979567662,1.3055174350738523,15.247687
ENSG00000167034.10,NKX3-1,0.8452932126129427,0.3259754258474178,0.7201836109161377,7.7344904
ENSG00000180053.8,NKX2-6,0.9050143670856784,0.7506697958886307,1.942009687423706,0.07727462
ENSG00000221818.9,EBF2,0.724163015420857,0.4562243591362961,0.9176217317581176,7.455167
ENSG00000186918.14,ZNF395,0.3313554471516986,0.2036926952100851,0.3945626616477966,45.300804
ENSG00000147421.18,HMBOX1,0.2343487833742021,0.1794185692744528,0.3349315524101257,6.821346
ENSG00000172733.12,PURG,0.6487166786818181,0.3524580617864851,0.6767204999923706,1.606121
ENSG00000183779.7,ZNF703,0.4192798565346245,0.2177462025631765,0.4137042760848999,44.627766
ENSG00000104221.14,BRF2,0.2458024083558565,0.1963440967902499,0.3580875992774963,11.463072
ENSG00000165061.15,ZMAT4,0.7781825554467939,0.5304726021796446,1.126484513282776,1.8530988
ENSG00000165066.13,NKX6-3,0.8741090227359666,0.4864468941745886,1.001602292060852,0.51829445
ENSG00000131931.8,THAP1,0.2264361266999765,0.2021977085448401,0.3676691949367523,7.189867
ENSG00000221869.5,CEBPD,0.4270167701116935,0.3715173318478177,0.7425220012664795,378.8017
ENSG00000019549.13,SNAI2,0.6225548798424344,0.3155037519881968,0.6343938112258911,32.354164
ENSG00000147488.13,ST18,0.8562062168602489,0.392840893725035,0.7947059273719788,2.134123
ENSG00000164736.6,SOX17,0.5966990339931969,0.3719858274918156,0.7878010272979736,16.513412
ENSG00000181690.8,PLAG1,0.4726695037523982,0.2919806560862613,0.5348185896873474,2.5314264
ENSG00000180828.3,BHLHE22,0.6602592433436029,0.4157981697238962,0.9262788891792296,3.8025756
ENSG00000185697.17,MYBL1,0.5143636196604192,0.3021126188523019,0.6087578535079956,3.1767156
ENSG00000261787.2,TCF24,0.743858816990203,0.6189641551755626,1.5284276008605957,0.146216
ENSG00000147596.4,PRDM14,0.8725557601169468,0.2720943720994432,0.5035598874092102,0.026081372
ENSG00000140396.13,NCOA2,0.2243205904952885,0.1657121450913496,0.2992695271968841,12.942371
ENSG00000178860.9,MSC,0.6216426356809815,0.4167669450909002,0.8924478888511658,17.371355
ENSG00000147601.15,TERF1,0.2489290281097907,0.1731653676607528,0.3124790787696838,13.582734
ENSG00000164749.13,HNF4G,0.8571425562922077,0.4158597927225939,0.7825431823730469,1.0663409
ENSG00000091656.19,ZFHX4,0.4506769941241534,0.2932493044687445,0.5389736294746399,2.8337314
ENSG00000164683.19,HEY1,0.3926526747832846,0.3199962006069092,0.6322584748268127,9.398424
ENSG00000205189.13,ZBTB10,0.3283589097774636,0.2033476953557348,0.3914515376091003,7.1143165
ENSG00000164684.13,ZNF704,0.4200125977448745,0.2242661849814411,0.4151757061481476,8.878391
ENSG00000133740.11,E2F5,0.3292299678432464,0.251151721245273,0.4671105146408081,4.6269174
ENSG00000156469.9,MTERF3,0.199987565630461,0.1643206604754379,0.2961974442005157,17.430344
ENSG00000164920.10,OSR2,0.7757100873398288,0.3728553760705925,0.7781466841697693,19.9626
ENSG00000120963.12,ZNF706,0.2023813588184292,0.1312896090129935,0.2378951609134674,26.554647
ENSG00000083307.12,GRHL2,0.7915212620130683,0.4173411849180386,0.749925971031189,7.2494397
ENSG00000155090.15,KLF10,0.4067798912031813,0.3203910275006098,0.6393483877182007,51.0839
ENSG00000169946.14,ZFPM2,0.5558839901144519,0.2829179513909751,0.5603475570678711,5.7890854
ENSG00000104447.13,TRPS1,0.4276910960965693,0.2327618740176032,0.4440141916275024,7.2981734
ENSG00000178764.8,ZHX2,0.2675643861032384,0.1893718582897392,0.3524129986763,22.45277
ENSG00000165156.15,ZHX1,0.2008881352715366,0.1598567455700619,0.2972445487976074,14.548837
ENSG00000180938.6,ZNF572,0.3474210243439963,0.256291734459944,0.4829704761505127,1.4693797
ENSG00000212993.6,POU5F1B,0.4674945361668751,0.3438112607604935,0.6535860896110535,0.21821457
ENSG00000136997.22,MYC,0.5523840647790369,0.3909971808825905,0.8627572655677795,44.34078
ENSG00000066827.16,ZFAT,0.3907506189526349,0.2308795694228096,0.737893283367157,5.174809
ENSG00000234616.9,JRK,0.2861794783760455,0.2091634556489678,0.3844215273857116,6.2902737
ENSG00000181638.20,ZFP41,0.2329569539392965,0.1759418290959003,0.3139491677284241,4.9478297
ENSG00000250571.7,GLI4,0.1932923229350767,0.1811002237813208,0.3360431790351867,16.798086
ENSG00000185730.8,ZNF696,0.20755926846382,0.1748645970162721,0.3118766248226166,4.0345445
ENSG00000182759.4,MAFA,0.7922456387529662,0.5020842334511746,1.2054376602172852,1.2220631
ENSG00000179886.6,TIGD5,0.2402344623027899,0.1788922689404877,0.3222745954990387,4.7774534
ENSG00000183309.12,ZNF623,0.2339216938093504,0.186030454488151,0.3406413495540619,8.558284
ENSG00000181135.16,ZNF707,0.2923066230429583,0.1652668495601954,0.3054201006889343,5.186542
ENSG00000260428.3,SCX,0.5224305806441304,0.3134612148900694,0.6228598952293396,9.712333
ENSG00000185122.11,HSF1,0.2345214569794716,0.1567318233066421,0.2829877138137817,94.47278
ENSG00000261678.3,SCRT1,0.8557582652318497,0.3914723552588517,0.8240708112716675,8.786851
ENSG00000160973.8,FOXH1,0.4504883842059582,0.4235448053519121,0.780815064907074,0.27947143
ENSG00000198169.9,ZNF251,0.3312990566404231,0.1856143128859765,0.3487156331539154,24.36916
ENSG00000196378.14,ZNF34,0.3245405068562457,0.1802230671289137,0.3320040702819824,6.5758147
ENSG00000197363.11,ZNF517,0.2601830537545817,0.1776262336033491,0.3267549872398376,8.114423
ENSG00000147789.16,ZNF7,0.2571254344829134,0.1401270818929091,0.2629750967025757,9.607445
ENSG00000196150.14,ZNF250,0.3096245732487283,0.1814001648996016,0.3315282464027405,4.1695595
ENSG00000170631.15,ZNF16,0.290467188436346,0.1685695352832388,0.3102484941482544,7.9464707
ENSG00000170122.6,FOXD4,0.4228266524905366,0.3683775304964306,0.7545583248138428,0.5930883
ENSG00000137090.12,DMRT1,0.9705173541869628,0.4549563313745688,0.9702191948890686,1.0156999
ENSG00000064218.5,DMRT3,0.8357363773791313,0.5427080283650855,1.119020938873291,1.1627289
ENSG00000173253.16,DMRT2,0.7381143289135222,0.4475821120040921,0.9442655444145204,1.050737
ENSG00000080298.16,RFX3,0.3004419043968893,0.2371546559554469,0.4396631419658661,4.111855
ENSG00000107249.24,GLIS3,0.3927160936313389,0.3345085791187057,0.6817322373390198,3.1274502
ENSG00000147862.18,NFIB,0.3510895003287855,0.1780451316507575,0.3245913088321686,17.131912
ENSG00000173068.19,BNC2,0.6809383686972507,0.3222562944897923,0.6547033786773682,4.918009
ENSG00000176399.4,DMRTA1,0.529227337413791,0.3182628588505257,0.6052393317222595,0.8240751
ENSG00000197579.8,TOPORS,0.2465870593253484,0.1621543973827348,0.29337078332901,13.430257
ENSG00000086102.19,NFX1,0.2307467476757126,0.1457002242994129,0.265423059463501,22.01038
ENSG00000205143.5,ARID3C,0.6627793588733945,0.412755525507972,0.8014451861381531,0.4665056
ENSG00000107175.12,CREB3,0.2267972140926786,0.1463948342529761,0.2716751098632812,74.23158
ENSG00000196092.14,PAX5,0.9426098431053588,0.7011200013442342,2.305503368377685,2.167471
ENSG00000168795.5,ZBTB5,0.2995020206662137,0.1702244290351873,0.3182694017887115,12.745393
ENSG00000273514.2,FOXD4L6,0.7270878582812573,0.4201301427556362,0.8458946943283081,0.04340214
ENSG00000204779.2,FOXD4L5,0.393930985189564,,,0.01960857
ENSG00000184659.6,FOXD4L4,0.417906794195185,0.5669727841004353,1.1762988567352295,0.09676312
ENSG00000274349.5,ZNF658,0.2767698983831841,0.23320417253691,0.4152798652648926,1.5420669
